Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/7           validate_flow(Flow*) [144]
                0.00    0.00       3/7           run_experiment(int, char**, unsigned int) [1]
[129]    0.0    0.00    0.00       7         HeirScheduleTopology::get_oracle_fct(Flow*) [129]
-----------------------------------------------
                0.00    0.00       6/6           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[130]    0.0    0.00    0.00       6         void std::vector<CoreSwitch*, std::allocator<CoreSwitch*> >::_M_realloc_insert<CoreSwitch*>(__gnu_cxx::__normal_iterator<CoreSwitch**, std::vector<CoreSwitch*, std::allocator<CoreSwitch*> > >, CoreSwitch*&&) [130]
-----------------------------------------------
                0.00    0.00       6/6           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[131]    0.0    0.00    0.00       6         void std::vector<LocalControlSwitch*, std::allocator<LocalControlSwitch*> >::_M_realloc_insert<LocalControlSwitch*>(__gnu_cxx::__normal_iterator<LocalControlSwitch**, std::vector<LocalControlSwitch*, std::allocator<LocalControlSwitch*> > >, LocalControlSwitch*&&) [131]
-----------------------------------------------
                0.00    0.00       6/6           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[132]    0.0    0.00    0.00       6         void std::vector<AggSwitch*, std::allocator<AggSwitch*> >::_M_realloc_insert<AggSwitch*>(__gnu_cxx::__normal_iterator<AggSwitch**, std::vector<AggSwitch*, std::allocator<AggSwitch*> > >, AggSwitch*&&) [132]
-----------------------------------------------
                0.00    0.00       6/6           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[133]    0.0    0.00    0.00       6         void std::vector<ToRSwitch*, std::allocator<ToRSwitch*> >::_M_realloc_insert<ToRSwitch*>(__gnu_cxx::__normal_iterator<ToRSwitch**, std::vector<ToRSwitch*, std::allocator<ToRSwitch*> > >, ToRSwitch*&&) [133]
-----------------------------------------------
                0.00    0.00       5/5           run_scenario() [2]
[134]    0.0    0.00    0.00       5         LocalArbiter::receive_sync_message(Packet*) [134]
                0.00    0.00      20/957336      get_current_time() [39]
                0.00    0.00       5/130         SyncMessage::~SyncMessage() [94]
                0.00    0.00       5/130         DelayRequestMessage::DelayRequestMessage(Host*, Host*) [95]
                0.00    0.00       5/31949       PacketQueuingEvent::PacketQueuingEvent(double, Packet*, Queue*) [60]
-----------------------------------------------
                0.00    0.00       5/5           run_scenario() [2]
[135]    0.0    0.00    0.00       5         LocalArbiter::receive_delay_response_message(Packet*) [135]
                0.00    0.00       5/957336      get_current_time() [39]
                0.00    0.00       5/130         DelayResponseMessage::~DelayResponseMessage() [97]
-----------------------------------------------
                0.00    0.00       5/5           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[136]    0.0    0.00    0.00       5         LocalArbiter::LocalArbiter(unsigned int, double, unsigned int, unsigned int) [136]
                0.00    0.00    6000/11000       void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::emplace_back<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&&) [74]
                0.00    0.00    4080/5280        void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_realloc_insert<std::vector<bool, std::allocator<bool> > >(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, std::vector<bool, std::allocator<bool> >&&) [75]
                0.00    0.00     500/500         void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [86]
                0.00    0.00      80/96          void std::vector<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >, std::allocator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > >::_M_realloc_insert<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >*, std::vector<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >, std::allocator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > > >, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&) [114]
                0.00    0.00      40/40          void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<std::vector<unsigned int, std::allocator<unsigned int> > const&>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >, std::vector<unsigned int, std::allocator<unsigned int> > const&) [118]
                0.00    0.00      30/1062        Factory::get_queue(unsigned int, double, unsigned int, unsigned int, double, int) [80]
                0.00    0.00      30/785         void std::vector<Queue*, std::allocator<Queue*> >::emplace_back<Queue*>(Queue*&&) [84]
                0.00    0.00      25/629         void std::vector<Queue*, std::allocator<Queue*> >::_M_realloc_insert<Queue*>(__gnu_cxx::__normal_iterator<Queue**, std::vector<Queue*, std::allocator<Queue*> > >, Queue*&&) [85]
                0.00    0.00      20/529753      void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&) [41]
                0.00    0.00       5/131         Host::Host(unsigned int, double, unsigned int, unsigned int) [92]
-----------------------------------------------
                0.00    0.00       5/5           GlobalArbiter::receive(Packet*) [28]
[137]    0.0    0.00    0.00       5         GlobalArbiter::receive_delay_request_message(Packet*) [137]
                0.00    0.00      15/957336      get_current_time() [39]
                0.00    0.00       5/130         DelayResponseMessage::DelayResponseMessage(Host*, Host*, double) [96]
                0.00    0.00       5/31949       PacketQueuingEvent::PacketQueuingEvent(double, Packet*, Queue*) [60]
-----------------------------------------------
                0.00    0.00       1/5           Stats::input_data(int) [190]
                0.00    0.00       4/5           Stats::operator+=(double const&) [140]
[138]    0.0    0.00    0.00       5         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [138]
-----------------------------------------------
                0.00    0.00       1/5           FlowReader::FlowReader(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [175]
                0.00    0.00       4/5           run_experiment(int, char**, unsigned int) [1]
[139]    0.0    0.00    0.00       5         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [139]
-----------------------------------------------
                0.00    0.00       4/4           run_experiment(int, char**, unsigned int) [1]
[140]    0.0    0.00    0.00       4         Stats::operator+=(double const&) [140]
                0.00    0.00       4/5           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [138]
-----------------------------------------------
                0.00    0.00       4/4           std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int const&) [56]
[141]    0.0    0.00    0.00       4         std::_Hashtable<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [141]
                0.00    0.00       4/60          BigSwitchTopology::get_next_hop(Packet*, Queue*) [115]
-----------------------------------------------
                0.00    0.00       4/4           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[142]    0.0    0.00    0.00       4         void std::vector<LocalArbiter*, std::allocator<LocalArbiter*> >::_M_realloc_insert<LocalArbiter*>(__gnu_cxx::__normal_iterator<LocalArbiter**, std::vector<LocalArbiter*, std::allocator<LocalArbiter*> > >, LocalArbiter*&&) [142]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int&&) [123]
[143]    0.0    0.00    0.00       3         std::_Hashtable<unsigned int, std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [143]
